image_id,crop_type,disease_name,status,file_size_kb,width,height,brightness,blurriness_score
IMG_1381,Strawberry,Leaf_Scorch,Diseased,2514.15,256,256,111.75,99.35
IMG_1382,Tomato,Late_Blight,Diseased,1466.78,256,256,128.7,24.99
IMG_1383,Pepper,Bell_Bacterial_Spot,Diseased,1082.89,256,256,97.29,79.03
IMG_1384,Apple,Healthy,Healthy,555.74,256,256,95.65,164.33
IMG_1385,Cherry,Healthy,Healthy,1326.39,256,256,93.77,23.94
IMG_1386,Pepper,Healthy,Healthy,2164.17,256,256,123.52,92.9
IMG_1387,Cherry,Healthy,Healthy,1429.85,256,256,127.0,14.93
IMG_1388,Potato,Healthy,Healthy,1461.89,256,256,111.4,23.89
IMG_1389,Strawberry,Healthy,Healthy,753.61,1024,1024,93.13,25.59
IMG_1390,Peach,Healthy,Healthy,1936.41,256,256,141.35,50.24
IMG_1391,Corn,Healthy,Healthy,1741.49,256,256,134.09,22.73
IMG_1392,Corn,Common_Rust,Diseased,2060.6,256,256,114.89,40.03
IMG_1393,Apple,Rust,Diseased,1371.3,256,256,134.89,18.37
IMG_1394,Corn,Common_Rust,Diseased,1487.01,512,512,128.55,36.2
IMG_1395,Peach,Healthy,Healthy,1773.94,256,256,116.47,55.48
IMG_1396,Strawberry,Healthy,Healthy,1246.62,256,256,95.58,10.29
IMG_1397,Grape,Black_Rot,Diseased,1374.73,256,256,108.08,65.33
IMG_1398,Strawberry,Healthy,Healthy,331.68,512,512,138.42,33.65
IMG_1399,Peach,Bacterial_Spot,Diseased,1082.3,256,256,80.6,61.75
IMG_1400,Corn,Healthy,Healthy,1736.01,256,256,151.09,13.3
IMG_1401,Apple,Rust,Diseased,8416.95,256,256,97.19,158.66
IMG_1402,Apple,Healthy,Healthy,1586.03,512,512,107.43,12.84
IMG_1403,Grape,Healthy,Healthy,1656.11,256,256,142.85,47.14
IMG_1404,Corn,Common_Rust,Diseased,1206.36,256,256,121.31,52.78
IMG_1405,Pepper,Bell_Bacterial_Spot,Diseased,2016.92,256,256,91.05,66.51
IMG_1406,Potato,Early_Blight,Diseased,1330.08,1024,1024,136.66,15.52
IMG_1407,Corn,Healthy,Healthy,1269.05,512,512,,40.84
IMG_1408,Strawberry,Healthy,Healthy,1375.64,256,256,138.41,80.02
IMG_1409,Peach,Healthy,Healthy,2202.38,1024,1024,,24.23
IMG_1410,Apple,Rust,Diseased,1413.96,1024,1024,103.99,35.97
IMG_1411,Grape,Healthy,Healthy,2086.17,256,256,128.76,19.63
IMG_1412,Potato,Early_Blight,Diseased,1712.99,512,512,123.66,44.12
IMG_1413,Potato,Healthy,Healthy,1683.1,512,512,104.73,62.15
IMG_1414,Corn,Common_Rust,Diseased,2305.27,256,256,110.8,27.4
IMG_1415,Potato,Healthy,Healthy,2485.42,256,256,137.93,11.28
IMG_1416,Grape,Black_Rot,Diseased,1456.44,256,256,160.8,24.78
IMG_1417,Grape,Black_Rot,Diseased,1778.42,256,256,109.97,107.71
IMG_1418,Grape,Healthy,Healthy,831.16,256,256,106.86,131.39
IMG_1419,Potato,Healthy,Healthy,1308.32,1024,1024,128.74,49.58
IMG_1420,Grape,Healthy,Healthy,1920.9,256,256,170.05,36.19
IMG_1421,Potato,Early_Blight,Diseased,1600.88,256,256,,18.1
IMG_1422,Pepper,Bell_Bacterial_Spot,Diseased,711.88,512,512,100.94,18.64
IMG_1423,Grape,Healthy,Healthy,1361.42,512,512,135.37,27.85
IMG_1424,Peach,Healthy,Healthy,1790.6,256,256,137.17,64.02
IMG_1425,Peach,Bacterial_Spot,Diseased,1641.75,512,512,153.9,120.7
IMG_1426,Apple,Black_Rot,Diseased,1021.95,256,256,108.26,158.46
IMG_1427,Cherry,Powdery_Mildew,Diseased,1421.03,512,512,122.34,46.89
IMG_1428,Cherry,Healthy,Healthy,1375.79,256,256,100.81,11.73
IMG_1429,Grape,Black_Rot,Diseased,1140.45,512,512,94.39,37.06
IMG_1430,Pepper,Bell_Bacterial_Spot,Diseased,1469.88,1024,1024,115.27,84.65
IMG_1431,Grape,Healthy,Healthy,1581.92,256,256,96.23,36.07
IMG_1432,Peach,Bacterial_Spot,Diseased,1663.66,256,256,125.8,232.0
IMG_1433,Grape,Black_Rot,Diseased,1884.72,256,256,156.54,14.78
IMG_1434,Strawberry,Leaf_Scorch,Diseased,1828.39,256,256,124.38,131.29
IMG_1435,Apple,Rust,Diseased,1472.71,256,256,99.01,95.51
IMG_1436,Apple,Black_Rot,Diseased,1437.93,256,256,114.87,41.77
IMG_1437,,Rust,Diseased,1596.28,256,256,151.38,21.87
IMG_1438,Apple,Rust,Diseased,1358.68,512,512,167.94,113.97
IMG_1439,Pepper,Bell_Bacterial_Spot,Diseased,2038.45,256,256,135.57,63.32
IMG_1440,Tomato,Healthy,Healthy,1183.03,256,256,161.27,47.62
IMG_1441,,Healthy,Healthy,1184.78,256,256,9.57,100.25
IMG_1442,Tomato,Early_Blight,Diseased,1762.77,256,256,151.96,158.77
IMG_1443,Pepper,Healthy,Healthy,1117.59,256,256,123.96,16.48
IMG_1444,Tomato,Early_Blight,Diseased,651.17,512,512,118.46,31.29
IMG_1445,Pepper,Bell_Bacterial_Spot,Diseased,863.01,256,256,128.41,19.9
IMG_1446,Grape,Black_Rot,Diseased,2027.77,256,256,152.12,44.51
IMG_1447,Pepper,Healthy,Healthy,926.23,256,256,124.55,21.82
IMG_1448,Grape,Black_Rot,Diseased,1667.89,256,256,147.96,74.33
IMG_1449,Strawberry,Healthy,Healthy,1652.33,256,256,114.37,26.66
IMG_1450,Strawberry,Healthy,Healthy,2037.09,256,256,90.14,16.86
IMG_1451,Pepper,Bell_Bacterial_Spot,Diseased,,256,256,119.4,56.63
IMG_1452,Pepper,Healthy,Healthy,1877.44,1024,1024,158.31,11.26
IMG_1453,Pepper,Bell_Bacterial_Spot,Diseased,1807.69,256,256,72.18,144.28
IMG_1454,Apple,Black_Rot,Diseased,1293.31,256,256,110.96,25.81
IMG_1455,Peach,Bacterial_Spot,Diseased,872.38,256,256,136.04,40.94
IMG_1456,Pepper,Healthy,Healthy,1169.68,256,256,107.04,31.03
IMG_1457,Pepper,Bell_Bacterial_Spot,Diseased,1459.59,256,256,170.18,53.33
IMG_1458,Cherry,Powdery_Mildew,Diseased,1623.09,1024,1024,121.09,35.53
IMG_1459,Apple,Black_Rot,Diseased,696.67,256,256,103.62,60.6
IMG_1460,Cherry,Powdery_Mildew,Diseased,1727.61,512,512,144.04,110.79
IMG_1461,Cherry,Powdery_Mildew,Diseased,1983.66,512,512,101.63,10.41
IMG_1462,Peach,Healthy,Healthy,1659.17,256,256,129.06,71.4
IMG_1463,Pepper,Bell_Bacterial_Spot,Diseased,1723.22,512,512,68.84,17.07
IMG_1464,Strawberry,Healthy,Healthy,745.07,256,256,99.39,16.17
IMG_1465,Grape,Black_Rot,Diseased,1353.46,256,256,127.79,154.87
IMG_1466,Potato,Healthy,Healthy,1570.7,256,256,117.34,56.18
IMG_1467,Potato,Healthy,Healthy,1441.86,256,256,129.27,99.79
IMG_1468,Grape,Black_Rot,Diseased,1638.96,256,256,117.46,54.62
IMG_1469,Peach,Healthy,Healthy,1881.2,256,256,171.62,19.76
IMG_1470,Pepper,Bell_Bacterial_Spot,Diseased,1380.05,256,256,89.16,90.29
IMG_1471,Cherry,Powdery_Mildew,Diseased,1438.14,256,256,85.39,148.3
IMG_1472,Pepper,Bell_Bacterial_Spot,Diseased,1475.95,256,256,83.83,53.11
IMG_1473,Corn,Healthy,Healthy,1335.44,256,256,159.84,34.18
IMG_1474,Tomato,Early_Blight,Diseased,1235.93,256,256,114.95,12.27
IMG_1475,Grape,Healthy,Healthy,1492.27,256,256,124.67,87.53
IMG_1476,Grape,Black_Rot,Diseased,1540.65,512,512,,17.97
IMG_1477,Peach,Healthy,Healthy,1418.96,512,512,105.47,45.26
IMG_1478,Grape,Healthy,Healthy,1892.0,256,256,83.59,36.89
IMG_1479,Peach,Bacterial_Spot,Diseased,1422.2,512,512,138.2,152.28
IMG_1480,Grape,Healthy,Healthy,1766.35,512,512,90.88,10.39
IMG_1481,Corn,Healthy,Healthy,1695.67,1024,1024,,44.24
IMG_1482,Potato,Early_Blight,Diseased,1028.09,512,512,116.51,39.34
IMG_1483,Peach,Healthy,Healthy,1230.7,512,512,142.3,26.26
IMG_1484,Strawberry,Leaf_Scorch,Diseased,2170.13,256,256,116.48,41.73
IMG_1485,Tomato,Healthy,Healthy,1584.78,256,256,90.85,67.98
IMG_1486,Pepper,Healthy,Healthy,1220.71,256,256,114.96,48.86
IMG_1487,Grape,Healthy,Healthy,2096.67,256,256,,50.78
IMG_1488,Peach,Bacterial_Spot,Diseased,1789.93,512,512,113.11,153.44
IMG_1489,Corn,Common_Rust,Diseased,1228.03,512,512,124.24,35.42
IMG_1490,Pepper,Healthy,Healthy,834.32,256,256,130.54,115.88
IMG_1491,Pepper,Healthy,Healthy,1862.18,256,256,136.32,35.29
IMG_1492,Apple,Healthy,Healthy,-3.91,512,512,168.16,71.67
IMG_1493,Potato,Early_Blight,Diseased,2112.95,256,256,144.23,187.72
IMG_1494,Grape,Healthy,Healthy,1668.21,1024,1024,106.17,128.36
IMG_1495,Potato,Healthy,Healthy,2145.19,512,512,133.17,39.95
IMG_1496,Potato,Late_Blight,Diseased,1791.69,256,256,151.12,19.94
IMG_1497,Cherry,Powdery_Mildew,Diseased,1728.19,256,256,158.56,16.52
IMG_1498,Corn,Common_Rust,Diseased,1897.77,256,256,72.42,15.88
IMG_1499,Apple,Black_Rot,Diseased,1121.69,512,512,106.28,26.89
IMG_1500,Apple,Rust,Diseased,1495.7,256,256,164.29,93.31
IMG_1501,Cherry,Powdery_Mildew,Diseased,7423.29,256,256,89.94,6.68
IMG_1502,Corn,Common_Rust,Diseased,2048.46,256,256,150.7,25.45
IMG_1503,Tomato,Early_Blight,Diseased,1752.49,256,256,175.71,33.7
IMG_1504,Strawberry,Leaf_Scorch,Diseased,1039.51,1024,1024,82.8,106.73
IMG_1505,Corn,Healthy,Healthy,1233.68,256,256,113.85,26.01
IMG_1506,Grape,Healthy,Healthy,1926.07,256,256,80.08,43.23
IMG_1507,Grape,Healthy,Healthy,1789.28,1024,1024,159.94,33.99
IMG_1508,Strawberry,Healthy,Healthy,1444.95,512,512,112.77,45.12
IMG_1509,Peach,Healthy,Healthy,1389.3,256,256,127.92,53.42
IMG_1510,Potato,Late_Blight,Diseased,1200.06,512,512,169.3,33.25
IMG_1511,Corn,Healthy,Healthy,1985.27,512,512,128.68,68.26
IMG_1512,Tomato,Late_Blight,Diseased,1713.16,256,256,139.22,22.41
IMG_1513,Cherry,Powdery_Mildew,Diseased,1766.3,256,256,91.36,25.82
IMG_1514,Strawberry,Healthy,Healthy,2412.76,256,256,122.24,26.4
IMG_1515,Corn,Healthy,Healthy,1476.15,1024,1024,130.11,50.7
IMG_1516,Cherry,Powdery_Mildew,Diseased,1471.52,256,256,121.69,24.78
IMG_1517,Potato,Healthy,Healthy,1641.19,256,256,100.3,69.44
IMG_1518,Corn,Healthy,Healthy,1215.08,256,256,148.69,10.95
IMG_1519,Corn,Common_Rust,Diseased,1698.32,256,256,87.03,36.16
IMG_1520,Corn,Common_Rust,Diseased,1311.23,1024,1024,123.87,99.61
IMG_1521,Apple,Black_Rot,Diseased,1330.16,256,256,82.32,48.11
IMG_1522,Grape,Black_Rot,Diseased,1659.06,256,256,125.04,101.36
IMG_1523,Pepper,Healthy,Healthy,2276.48,256,256,106.96,60.26
IMG_1524,Tomato,Early_Blight,Diseased,1536.95,256,256,62.79,15.85
IMG_1525,Potato,Healthy,Healthy,1552.0,512,512,116.59,72.74
IMG_1526,Strawberry,Leaf_Scorch,Diseased,1074.79,512,512,143.99,61.3
IMG_1527,Tomato,Late_Blight,Diseased,1979.1,256,256,136.85,65.91
IMG_1528,Grape,Black_Rot,Diseased,1850.32,256,256,115.69,273.08
IMG_1529,Apple,Healthy,Healthy,1305.68,256,256,109.14,28.52
IMG_1530,Grape,Healthy,Healthy,1246.62,256,256,120.44,17.0
IMG_1531,Peach,Bacterial_Spot,Diseased,1699.67,256,256,138.96,101.35
IMG_1532,Cherry,Powdery_Mildew,Diseased,1364.24,256,256,114.54,57.85
IMG_1533,Tomato,Early_Blight,Diseased,,256,256,99.43,139.32
IMG_1534,,Bacterial_Spot,Diseased,476.17,256,256,165.4,88.09
IMG_1535,Peach,Healthy,Healthy,2058.65,256,256,157.0,42.65
IMG_1536,Tomato,Healthy,Healthy,1622.71,256,256,117.29,226.81
IMG_1537,Apple,Black_Rot,Diseased,1944.36,512,512,163.65,60.38
IMG_1538,Tomato,Early_Blight,Diseased,899.68,256,256,98.29,104.74
IMG_1539,Tomato,Late_Blight,Diseased,1471.93,256,256,116.19,13.32
IMG_1540,Strawberry,Leaf_Scorch,Diseased,1721.88,256,256,122.21,95.15
IMG_1541,Peach,Bacterial_Spot,Diseased,2174.66,512,512,132.77,10.55
IMG_1542,Corn,Common_Rust,Diseased,1223.94,256,256,178.57,113.6
IMG_1543,Cherry,Healthy,Healthy,1856.45,256,256,84.53,39.93
IMG_1544,Peach,Bacterial_Spot,Diseased,1948.57,256,256,129.61,14.03
IMG_1545,Cherry,Powdery_Mildew,Diseased,1020.82,512,512,89.98,14.76
IMG_1546,Tomato,Late_Blight,Diseased,1329.37,512,512,,25.9
IMG_1547,Peach,Bacterial_Spot,Diseased,1688.4,256,256,140.2,29.97
IMG_1548,Grape,Black_Rot,Diseased,1147.93,256,256,180.6,28.54
IMG_1549,Grape,Black_Rot,Diseased,708.39,512,512,93.58,14.99
IMG_1550,Potato,Healthy,Healthy,2310.73,256,256,107.66,39.67
IMG_1551,Corn,Healthy,Healthy,796.72,256,256,102.7,34.86
IMG_1552,Cherry,Healthy,Healthy,1399.55,512,512,78.49,67.73
IMG_1553,Potato,Late_Blight,Diseased,1334.46,1024,1024,141.75,48.93
IMG_1554,Grape,Black_Rot,Diseased,1466.77,256,256,96.41,16.81
IMG_1555,Potato,Late_Blight,Diseased,1380.42,1024,1024,120.63,25.29
IMG_1556,Strawberry,Healthy,Healthy,1590.63,256,256,169.96,71.11
IMG_1557,Corn,Common_Rust,Diseased,1537.72,256,256,,24.56
IMG_1558,Tomato,Early_Blight,Diseased,742.94,256,256,114.99,27.3
IMG_1559,Apple,Rust,Diseased,936.42,256,256,144.63,74.81
IMG_1560,Grape,Black_Rot,Diseased,1610.0,1024,1024,107.71,30.01
IMG_1561,Cherry,Healthy,Healthy,1821.83,256,256,12.7,51.56
IMG_1562,Pepper,Bell_Bacterial_Spot,Diseased,1831.46,256,256,,66.08
IMG_1563,Apple,Rust,Diseased,2300.41,1024,1024,98.23,42.38
IMG_1564,Cherry,Healthy,Healthy,1859.56,512,512,128.42,11.65
IMG_1565,Tomato,Healthy,Healthy,699.69,256,256,96.97,39.04
IMG_1566,Corn,Healthy,Healthy,1780.64,512,512,148.27,77.45
IMG_1567,Corn,Common_Rust,Diseased,982.58,512,512,90.75,11.47
IMG_1568,Peach,Healthy,Healthy,999.96,256,256,155.18,37.8
IMG_1569,Tomato,Early_Blight,Diseased,,512,512,111.08,90.99
IMG_1570,Grape,Healthy,Healthy,1867.18,256,256,108.57,46.49
IMG_1571,Grape,Healthy,Healthy,2190.03,256,256,143.71,23.21
IMG_1572,Tomato,Healthy,Healthy,2195.05,512,512,82.34,57.79
IMG_1573,Strawberry,Leaf_Scorch,Diseased,1012.07,512,512,105.27,167.94
IMG_1574,Peach,Bacterial_Spot,Diseased,2391.4,512,512,131.31,13.79
IMG_1575,Pepper,Bell_Bacterial_Spot,Diseased,1233.62,256,256,162.33,35.79
IMG_1576,Cherry,Powdery_Mildew,Diseased,1068.93,256,256,143.25,10.07
IMG_1577,Grape,Black_Rot,Diseased,1284.32,256,256,131.52,20.14
IMG_1578,Apple,Rust,Diseased,1378.28,256,256,91.0,120.51
IMG_1579,Apple,Black_Rot,Diseased,1209.83,512,512,141.18,38.44
IMG_1580,Cherry,Powdery_Mildew,Diseased,1441.21,256,256,146.02,39.86
IMG_1581,Corn,Common_Rust,Diseased,1823.12,1024,1024,101.8,195.33
IMG_1582,Tomato,Healthy,Healthy,1484.4,512,512,174.85,73.34
IMG_1583,Cherry,Healthy,Healthy,1665.1,512,512,89.52,66.64
IMG_1584,Strawberry,Healthy,Healthy,2432.26,256,256,84.48,86.8
IMG_1585,Peach,Healthy,Healthy,1539.76,256,256,160.47,21.92
IMG_1586,Grape,Healthy,Healthy,1169.86,256,256,139.85,147.42
IMG_1587,Strawberry,Leaf_Scorch,Diseased,1949.37,512,512,149.73,28.88
IMG_1588,Grape,Black_Rot,Diseased,1770.8,256,256,150.41,38.7
IMG_1589,Grape,Healthy,Healthy,1203.24,256,256,147.98,19.17
IMG_1590,Strawberry,Leaf_Scorch,Diseased,1463.19,1024,1024,79.24,94.52
IMG_1591,Strawberry,Leaf_Scorch,Diseased,1563.85,256,256,150.56,22.03
IMG_1592,Pepper,Bell_Bacterial_Spot,Diseased,1694.04,256,256,148.18,59.01
IMG_1593,Apple,Rust,Diseased,1485.38,256,256,117.3,28.39
IMG_1594,Pepper,Bell_Bacterial_Spot,Diseased,2261.49,1024,1024,125.48,65.35
IMG_1595,Peach,Healthy,Healthy,1054.5,256,256,108.91,20.42
IMG_1596,Corn,Common_Rust,Diseased,2038.01,1024,1024,153.11,54.26
IMG_1597,Peach,Healthy,Healthy,1722.83,512,512,91.09,16.88
IMG_1598,Pepper,Healthy,Healthy,852.91,256,256,155.89,69.01
IMG_1599,Apple,Healthy,Healthy,1479.69,512,512,164.17,62.54
IMG_1600,Corn,Common_Rust,Diseased,1564.08,256,256,168.37,49.6
IMG_1601,Potato,Healthy,Healthy,2022.16,256,256,137.56,38.26
IMG_1602,Grape,Healthy,Healthy,1469.22,256,256,103.44,93.45
IMG_1603,Strawberry,Leaf_Scorch,Diseased,1015.91,1024,1024,169.02,59.03
IMG_1604,Cherry,Healthy,Healthy,1598.27,256,256,123.14,21.51
IMG_1605,Tomato,Late_Blight,Diseased,1726.43,256,256,167.24,112.5
IMG_1606,Cherry,Healthy,Healthy,1475.97,256,256,102.57,23.1
IMG_1607,Tomato,Healthy,Healthy,938.34,256,256,89.47,67.83
IMG_1608,Cherry,Powdery_Mildew,Diseased,1894.09,256,256,108.11,35.6
IMG_1609,Tomato,Healthy,Healthy,,256,256,167.6,25.4
IMG_1610,Pepper,Bell_Bacterial_Spot,Diseased,,256,256,132.5,62.75
IMG_1611,Cherry,Healthy,Healthy,1452.74,256,256,,204.0
IMG_1612,Pepper,Bell_Bacterial_Spot,Diseased,1226.98,512,512,157.08,16.46
IMG_1613,Tomato,Healthy,Healthy,1792.1,512,512,127.3,18.11
IMG_1614,Tomato,Healthy,Healthy,1351.49,512,512,180.11,89.83
IMG_1615,Pepper,Bell_Bacterial_Spot,Diseased,1092.48,256,256,115.58,71.12
IMG_1616,Potato,Late_Blight,Diseased,1174.13,256,256,95.1,25.88
IMG_1617,Potato,Healthy,Healthy,1339.95,256,256,110.39,13.31
IMG_1618,Strawberry,Leaf_Scorch,Diseased,1701.66,512,512,111.88,17.21
IMG_1619,Cherry,Healthy,Healthy,2122.44,512,512,95.56,63.2
IMG_1620,Pepper,Healthy,Healthy,1598.69,1024,1024,161.98,109.74
IMG_1621,Peach,Bacterial_Spot,Diseased,2083.37,256,256,159.4,56.33
IMG_1622,Pepper,Bell_Bacterial_Spot,Diseased,1532.55,512,512,116.83,54.78
IMG_1623,Cherry,Healthy,Healthy,1050.87,256,256,130.21,35.85
IMG_1624,Grape,Black_Rot,Diseased,1201.3,256,256,146.91,120.01
IMG_1625,Corn,Healthy,Healthy,1322.63,256,256,146.89,43.32
IMG_1626,Strawberry,Leaf_Scorch,Diseased,1391.89,256,256,139.79,67.44
IMG_1627,Strawberry,Leaf_Scorch,Diseased,1587.34,512,512,133.33,34.37
IMG_1628,Grape,Healthy,Healthy,1887.17,512,512,108.92,181.05
IMG_1629,Tomato,Healthy,Healthy,999.9,256,256,109.27,18.74
IMG_1630,Strawberry,Leaf_Scorch,Diseased,1505.52,512,512,112.39,21.69
IMG_1631,Peach,Bacterial_Spot,Diseased,1523.96,512,512,120.35,13.92
IMG_1632,Strawberry,Leaf_Scorch,Diseased,1549.5,256,256,126.77,26.24
IMG_1633,Apple,Rust,Diseased,1120.36,256,256,138.65,85.1
IMG_1634,Apple,Rust,Diseased,1383.11,256,256,148.97,14.26
IMG_1635,Grape,Black_Rot,Diseased,1656.75,512,512,168.32,28.54
IMG_1636,Pepper,Bell_Bacterial_Spot,Diseased,1086.16,256,256,149.3,43.68
IMG_1637,,Healthy,Healthy,1636.5,256,256,143.96,25.93
IMG_1638,Tomato,Late_Blight,Diseased,1370.13,256,256,91.31,134.47
IMG_1639,Strawberry,Leaf_Scorch,Diseased,1351.42,256,256,125.94,48.74
IMG_1640,Grape,Healthy,Healthy,789.61,256,256,143.31,39.52
IMG_1641,Grape,Healthy,Healthy,1698.31,256,256,71.27,53.72
IMG_1642,Corn,Healthy,Healthy,1757.76,256,256,121.91,78.42
IMG_1643,Apple,Healthy,Healthy,973.68,256,256,147.39,67.4
IMG_1644,Apple,Rust,Diseased,1313.62,512,512,151.79,57.74
IMG_1645,Grape,Healthy,Healthy,818.15,512,512,110.4,19.98
IMG_1646,Peach,Bacterial_Spot,Diseased,1466.75,256,256,87.54,64.22
IMG_1647,Pepper,Bell_Bacterial_Spot,Diseased,,512,512,97.85,11.6
IMG_1648,Apple,Black_Rot,Diseased,1520.42,512,512,140.12,22.28
IMG_1649,Apple,Healthy,Healthy,1058.22,256,256,103.96,138.31
IMG_1650,Peach,Bacterial_Spot,Diseased,1673.42,256,256,105.02,24.29
IMG_1651,Peach,Healthy,Healthy,1216.95,256,256,74.33,1.28
IMG_1652,Corn,Healthy,Healthy,1718.16,512,512,144.53,29.68
IMG_1653,Grape,Black_Rot,Diseased,1657.04,256,256,148.98,28.5
IMG_1654,Potato,Healthy,Healthy,762.95,512,512,102.7,41.54
IMG_1655,Potato,Early_Blight,Diseased,1454.54,256,256,109.01,49.12
IMG_1656,Tomato,Healthy,Healthy,2139.65,256,256,136.59,198.46
IMG_1657,Pepper,Bell_Bacterial_Spot,Diseased,1412.29,256,256,115.56,33.49
IMG_1658,Strawberry,Leaf_Scorch,Diseased,2507.81,256,256,101.94,97.13
IMG_1659,Peach,Bacterial_Spot,Diseased,1414.15,256,256,120.72,12.85
IMG_1660,Corn,Common_Rust,Diseased,690.02,256,256,170.12,45.94
IMG_1661,Pepper,Healthy,Healthy,1044.2,256,256,121.4,11.19
IMG_1662,Pepper,Healthy,Healthy,1565.46,256,256,92.22,37.02
IMG_1663,Grape,Black_Rot,Diseased,1769.39,1024,1024,121.33,121.22
IMG_1664,Grape,Black_Rot,Diseased,1089.3,512,512,156.64,42.55
IMG_1665,Tomato,Healthy,Healthy,,256,256,99.49,58.98
IMG_1666,Tomato,Healthy,Healthy,1406.84,512,512,180.82,17.52
IMG_1667,Peach,Healthy,Healthy,2109.44,256,256,126.05,50.69
IMG_1668,Tomato,Early_Blight,Diseased,1234.82,1024,1024,134.7,58.99
IMG_1669,Potato,Early_Blight,Diseased,1505.87,512,512,165.86,25.62
IMG_1670,Strawberry,Leaf_Scorch,Diseased,742.37,512,512,80.74,36.51
IMG_1671,Pepper,Healthy,Healthy,1165.52,256,256,162.42,118.71
IMG_1672,Cherry,Healthy,Healthy,1393.67,256,256,166.95,52.72
IMG_1673,Strawberry,Healthy,Healthy,1616.69,256,256,175.69,104.7
IMG_1674,Apple,Healthy,Healthy,1585.64,256,256,95.05,112.35
IMG_1675,Pepper,Bell_Bacterial_Spot,Diseased,1767.78,256,256,114.66,59.98
IMG_1676,Peach,Bacterial_Spot,Diseased,1455.15,256,256,137.35,63.64
IMG_1677,Pepper,Healthy,Healthy,1234.92,256,256,101.7,10.93
IMG_1678,Pepper,Healthy,Healthy,1534.7,256,256,115.64,117.91
IMG_1679,Grape,Healthy,Healthy,1639.3,256,256,143.09,121.81
IMG_1680,Grape,Healthy,Healthy,1920.18,1024,1024,73.18,21.12
IMG_1681,Potato,Healthy,Healthy,2090.87,1024,1024,16.85,111.3
IMG_1682,Corn,Common_Rust,Diseased,2279.39,512,512,115.79,27.36
IMG_1683,Potato,Healthy,Healthy,1137.02,1024,1024,155.12,10.31
IMG_1684,Grape,Healthy,Healthy,1510.25,512,512,146.63,136.63
IMG_1685,Tomato,Early_Blight,Diseased,1495.92,256,256,154.98,20.78
IMG_1686,Pepper,Healthy,Healthy,1612.7,512,512,169.73,22.16
IMG_1687,Apple,Rust,Diseased,1900.73,256,256,158.57,110.82
IMG_1688,Cherry,Healthy,Healthy,1660.2,256,256,106.22,117.89
IMG_1689,Cherry,Powdery_Mildew,Diseased,1041.97,256,256,100.17,79.88
IMG_1690,Corn,Healthy,Healthy,1843.44,512,512,126.9,196.18
IMG_1691,Peach,Healthy,Healthy,2255.05,256,256,163.77,141.3
IMG_1692,Peach,Bacterial_Spot,Diseased,1113.91,256,256,103.22,34.3
IMG_1693,Grape,Black_Rot,Diseased,1847.29,256,256,147.01,55.99
IMG_1694,Pepper,Bell_Bacterial_Spot,Diseased,1237.35,256,256,107.44,117.11
IMG_1695,Potato,Late_Blight,Diseased,1960.44,256,256,168.72,19.3
IMG_1696,Apple,Rust,Diseased,1682.16,1024,1024,120.65,32.01
IMG_1697,Apple,Black_Rot,Diseased,,256,256,106.98,37.99
IMG_1698,Grape,Healthy,Healthy,1288.37,512,512,128.81,10.92
IMG_1699,Apple,Healthy,Healthy,1448.05,256,256,141.95,20.93
IMG_1700,Peach,Bacterial_Spot,Diseased,1348.18,256,256,90.2,50.13
IMG_1701,Tomato,Early_Blight,Diseased,8812.91,256,256,108.19,36.55
IMG_1702,Tomato,Early_Blight,Diseased,1724.27,256,256,139.0,40.93
IMG_1703,Tomato,Early_Blight,Diseased,1190.29,256,256,168.57,72.91
IMG_1704,Tomato,Healthy,Healthy,1410.53,512,512,106.43,15.39
IMG_1705,Pepper,Healthy,Healthy,1819.43,512,512,132.68,49.29
IMG_1706,Potato,Early_Blight,Diseased,972.08,256,256,119.28,102.16
IMG_1707,Peach,Healthy,Healthy,1311.9,256,256,86.58,15.92
IMG_1708,Corn,Common_Rust,Diseased,2099.42,256,256,,38.2
IMG_1709,Strawberry,Healthy,Healthy,1548.32,256,256,176.01,31.17
IMG_1710,Corn,Common_Rust,Diseased,1199.99,256,256,133.13,45.12
IMG_1711,Cherry,Powdery_Mildew,Diseased,1922.52,256,256,147.5,20.52
IMG_1712,Pepper,Healthy,Healthy,1659.01,256,256,134.07,32.34
IMG_1713,Corn,Healthy,Healthy,1710.76,256,256,145.13,17.87
IMG_1714,Strawberry,Leaf_Scorch,Diseased,834.0,256,256,123.62,194.65
IMG_1715,Tomato,Late_Blight,Diseased,1391.78,256,256,107.45,60.07
IMG_1716,Tomato,Early_Blight,Diseased,1506.46,256,256,126.86,27.37
IMG_1717,Pepper,Healthy,Healthy,1321.93,256,256,,29.69
IMG_1718,Peach,Healthy,Healthy,1397.04,512,512,156.62,77.1
IMG_1719,Potato,Late_Blight,Diseased,1404.39,512,512,144.52,125.87
IMG_1720,Pepper,Bell_Bacterial_Spot,Diseased,1074.36,256,256,119.24,91.01
IMG_1721,Peach,Healthy,Healthy,1520.45,512,512,160.32,60.83
IMG_1722,Strawberry,Leaf_Scorch,Diseased,1349.29,1024,1024,143.23,52.21
IMG_1723,Strawberry,Healthy,Healthy,1798.85,256,256,126.75,41.21
IMG_1724,Grape,Black_Rot,Diseased,1639.05,256,256,100.68,44.67
IMG_1725,Peach,Bacterial_Spot,Diseased,1461.95,512,512,138.87,52.36
